order_id,customer_id,payment,order_date,delivery_date,delivery_time,customer_name,gender,age,home_address,zip_code,city,state,country,status
891,350,36118,2021-08-12,2021-08-14,2.0,fulan 350,Prefer not to say,23,41 Brown Estate DrSuite 039,4913,North Alex,Victoria,Australia,Active
892,586,21071,2021-04-09,2021-04-11,2.0,fulan 586,Prefer not to say,34,71 Jade CrescentApt. 142,5142,Hallhaven,New South Wales,Australia,Active
893,854,49324,2021-03-06,2021-03-14,8.0,fulan 854,Female,74,8360 Poppy SummitSuite 841,6775,Walkertown,Victoria,Australia,Active
894,1000,35622,2021-10-11,2021-10-13,2.0,fulan 1000,Male,71,1671 Lauren KnollSuite 945,9012,Lake Audreyborough,Tasmania,Australia,Non Active
895,664,56830,2021-07-26,2021-08-15,20.0,fulan 664,Prefer not to say,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,Active
896,446,46213,2021-03-14,2021-03-31,17.0,fulan 446,Prefer not to say,47,165 Hermiston LoopSuite 403,1552,North Lukeshire,Tasmania,Australia,Active
897,278,46681,2021-08-26,2021-09-17,22.0,fulan 278,Prefer not to say,73,370 Koch SummitApt. 142,8967,North Josephmouth,Queensland,Australia,Active
898,465,51868,2021-06-30,2021-07-04,4.0,fulan 465,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,Active
899,408,32250,2021-08-04,2021-08-14,10.0,fulan 408,Prefer not to say,66,8142 Jackson ParkwaySuite 475,5079,Lake Haydenton,Australian Capital Territory,Australia,Active
900,409,31161,2021-07-07,2021-07-24,17.0,fulan 409,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,Active
901,305,46735,2021-05-05,2021-05-06,1.0,fulan 305,Prefer not to say,25,0052 Benjamin MewsApt. 635,7024,Lake Aidan,Australian Capital Territory,Australia,Active
902,553,30330,2021-01-12,2021-01-15,3.0,fulan 553,Prefer not to say,30,0204 Andrew JunctionApt. 904,7146,Kaiview,New South Wales,Australia,Active
903,789,21721,2021-01-05,2021-01-21,16.0,fulan 789,Prefer not to say,36,638 Thomas ManorApt. 038,1438,Aliceland,Western Australia,Australia,Active
904,980,40117,2021-03-24,2021-04-07,14.0,fulan 980,Prefer not to say,35,317 Sophia MewsApt. 328,5926,Isaacberg,South Australia,Australia,Active
905,439,57884,2021-01-11,2021-01-23,12.0,fulan 439,Female,75,378 John MallSuite 835,3142,West Thomas,Victoria,Australia,Active
906,870,40632,2021-01-21,2021-02-04,14.0,fulan 870,Prefer not to say,49,81 Heidi MeadowSuite 615,201,Lake Ashleyhaven,Queensland,Australia,Active
907,971,26863,2021-08-15,2021-08-17,2.0,fulan 971,Prefer not to say,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Active
908,422,55562,2021-03-15,2021-04-08,24.0,fulan 422,Prefer not to say,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,Active
909,465,34050,2021-07-18,2021-08-09,22.0,fulan 465,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,Active
910,738,14581,2021-01-27,2021-02-06,10.0,fulan 738,Prefer not to say,55,261 Savannah IslandSuite 304,5450,Hollyfort,Northern Territory,Australia,Active
911,189,58886,2021-08-23,2021-09-06,14.0,fulan 189,Prefer not to say,28,96 Bartoletti StreetApt. 671,3678,Lake Abigailhaven,Western Australia,Australia,Active
912,780,48097,2021-08-23,2021-09-09,17.0,fulan 780,Prefer not to say,55,60 Claudia LaneSuite 183,1702,Caitlinview,Victoria,Australia,Active
913,597,16265,2021-04-03,2021-04-19,16.0,fulan 597,Prefer not to say,80,78 O'hara CircuitApt. 096,1966,Lake Michaelbury,South Australia,Australia,Active
914,577,36771,2021-05-09,2021-05-12,3.0,fulan 577,Prefer not to say,32,11 Savannah LaneSuite 334,6269,Heaneyview,South Australia,Australia,Active
915,266,49775,2021-04-17,2021-05-04,17.0,fulan 266,Prefer not to say,55,269 Cartwright ParadeSuite 150,7685,Laylabury,New South Wales,Australia,Active
916,189,31001,2021-10-12,2021-10-19,7.0,fulan 189,Prefer not to say,28,96 Bartoletti StreetApt. 671,3678,Lake Abigailhaven,Western Australia,Australia,Active
917,750,15620,2021-01-02,2021-01-12,10.0,fulan 750,Prefer not to say,42,4155 Hughes RidgeApt. 624,7850,Baumbachton,Victoria,Australia,Active
918,965,24379,2021-03-07,2021-04-03,27.0,fulan 965,Prefer not to say,75,4627 Paige KnollApt. 635,5542,New Callumtown,Western Australia,Australia,Active
919,97,53662,2021-06-29,2021-07-21,22.0,fulan 97,Female,39,6303 Nate BoulevardSuite 368,2815,North Ellabury,Northern Territory,Australia,Active
920,703,27722,2021-07-26,2021-08-16,21.0,fulan 703,Prefer not to say,26,803 Lara DriveApt. 182,3623,Port Joeltown,South Australia,Australia,Active
921,418,53911,2021-02-17,2021-02-18,1.0,fulan 418,Prefer not to say,57,855 Beahan IslandSuite 560,2775,North Sebastianberg,Australian Capital Territory,Australia,Active
922,703,36995,2021-10-10,2021-11-02,23.0,fulan 703,Prefer not to say,26,803 Lara DriveApt. 182,3623,Port Joeltown,South Australia,Australia,Active
923,767,28421,2021-07-05,2021-07-26,21.0,fulan 767,Prefer not to say,37,69 Sebastian Estate DrSuite 727,6349,West Kai,South Australia,Australia,Active
924,786,43116,2021-04-04,2021-04-18,14.0,fulan 786,Prefer not to say,23,145 Abigail SummitApt. 514,4731,Graceville,New South Wales,Australia,Active
925,272,47553,2021-07-16,2021-08-12,27.0,fulan 272,Prefer not to say,22,3627 Chloe Estate DrSuite 963,4499,New Angelinaberg,Victoria,Australia,Active
926,123,13634,2021-02-08,2021-02-18,10.0,fulan 123,Female,22,8083 Paterson RoadApt. 211,1149,Jordanborough,Tasmania,Australia,Active
927,963,24139,2021-08-02,2021-08-06,4.0,fulan 963,Prefer not to say,47,639 Emard PlaceSuite 924,1331,West Luke,Northern Territory,Australia,Active
928,801,42930,2021-10-14,2021-10-19,5.0,fulan 801,Female,64,843 Goodwin MewsApt. 699,3128,Blakeborough,Australian Capital Territory,Australia,Active
929,397,19614,2021-01-31,2021-02-06,6.0,fulan 397,Female,50,40 Mitchell CrestSuite 035,6891,Isabellaton,Australian Capital Territory,Australia,Active
930,150,17581,2021-06-22,2021-06-30,8.0,fulan 150,Male,26,42 Michael RoadApt. 405,3137,Harryburgh,Tasmania,Australia,Active
931,502,12528,2021-06-04,2021-06-19,15.0,fulan 502,Male,34,95 Grimes ParkwaySuite 469,6075,East Aidan,Australian Capital Territory,Australia,Active
932,45,27978,2021-08-22,2021-08-23,1.0,fulan 45,Male,27,3101 Thomson ManorApt. 600,1796,Leofurt,Australian Capital Territory,Australia,Active
933,595,55917,2021-04-28,2021-05-20,22.0,fulan 595,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia,Active
934,736,23252,2021-04-03,2021-04-21,18.0,fulan 736,Female,55,18 Eve LaneApt. 011,2962,Doylebury,Victoria,Australia,Active
935,129,16962,2021-07-01,2021-07-16,15.0,fulan 129,Prefer not to say,68,74 Ryan CircleSuite 426,1790,Port Harrychester,Western Australia,Australia,Active
936,148,47197,2021-07-16,2021-08-01,16.0,fulan 148,Prefer not to say,53,338 Mckenzie PlaceSuite 622,6527,North Scarlettborough,Northern Territory,Australia,Active
937,72,13216,2021-06-04,2021-06-25,21.0,fulan 72,Prefer not to say,42,95 Justin PlaceApt. 441,5160,Braunhaven,Tasmania,Australia,Active
938,128,41631,2021-06-12,2021-06-28,16.0,fulan 128,Male,48,5310 Lewis TrailApt. 715,2240,Jacobsland,Northern Territory,Australia,Active
939,432,24169,2021-04-02,2021-04-21,19.0,fulan 432,Prefer not to say,34,6172 Andrew AvenueApt. 194,7029,North Cody,Victoria,Australia,Active
940,813,11980,2021-09-11,2021-10-04,23.0,fulan 813,Male,62,82 Kirlin StreetSuite 641,372,Tillmanview,New South Wales,Australia,Active
941,662,56019,2021-09-30,2021-10-05,5.0,fulan 662,Female,58,8986 Alice IslandApt. 026,3207,Pipershire,Queensland,Australia,Active
942,282,46279,2021-06-09,2021-06-10,1.0,fulan 282,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,Active
943,76,26707,2021-02-22,2021-03-14,20.0,fulan 76,Prefer not to say,51,1805 Harry RoadApt. 445,2030,Hellermouth,New South Wales,Australia,Active
944,774,27648,2021-07-17,2021-08-09,23.0,fulan 774,Prefer not to say,34,2096 Wilson MewsApt. 714,8590,West Jonathanshire,Tasmania,Australia,Active
945,54,11172,2021-07-04,2021-07-22,18.0,fulan 54,Prefer not to say,62,2912 Adams JunctionSuite 740,5575,West Alyssa,Queensland,Australia,Active
946,455,33414,2021-04-20,2021-05-13,23.0,fulan 455,Prefer not to say,60,539 Towne CrescentSuite 935,8038,Lake Sienna,Northern Territory,Australia,Active
947,49,47022,2021-06-24,2021-07-02,8.0,fulan 49,Female,56,30 Watson WayApt. 179,2511,Port Alyssa,Queensland,Australia,Active
948,35,18783,2021-08-24,2021-09-02,9.0,fulan 35,Male,80,3168 Bartoletti CrescentSuite 878,593,Port Lucas,Queensland,Australia,Active
949,244,50347,2021-02-02,2021-02-17,15.0,fulan 244,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,Active
950,328,43066,2021-10-16,2021-10-31,15.0,fulan 328,Prefer not to say,59,4309 Nguyen KnollApt. 851,6795,North Elijahshire,Western Australia,Australia,Active
951,515,28300,2021-09-30,2021-10-23,23.0,fulan 515,Female,52,5778 Chloe CourtApt. 365,830,Huelhaven,Australian Capital Territory,Australia,Active
952,883,57857,2021-08-05,2021-08-25,20.0,fulan 883,Prefer not to say,43,8557 Samantha GroveApt. 570,5255,Beahantown,South Australia,Australia,Active
953,733,28033,2021-04-18,2021-04-26,8.0,fulan 733,Prefer not to say,67,35 Hall PlazaSuite 535,8850,East Benjamin,New South Wales,Australia,Active
954,370,33703,2021-03-28,2021-04-15,18.0,fulan 370,Prefer not to say,38,47 Stanton GroveSuite 963,9196,Abbottbury,Australian Capital Territory,Australia,Active
955,209,30609,2021-01-20,2021-02-05,16.0,fulan 209,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia,Active
956,549,19917,2021-05-18,2021-06-07,20.0,fulan 549,Male,50,667 Feil RidgeSuite 935,1919,Gleasonburgh,Northern Territory,Australia,Active
957,740,47132,2021-08-20,2021-08-30,10.0,fulan 740,Prefer not to say,73,7490 Lily WaySuite 419,531,Port Molly,Tasmania,Australia,Active
958,577,42170,2021-06-21,2021-07-01,10.0,fulan 577,Prefer not to say,32,11 Savannah LaneSuite 334,6269,Heaneyview,South Australia,Australia,Active
959,565,10777,2021-01-17,2021-02-10,24.0,fulan 565,Prefer not to say,73,27 Kiara MeadowSuite 662,4126,Hamiltonport,Queensland,Australia,Active
960,362,32197,2021-09-19,2021-10-07,18.0,fulan 362,Prefer not to say,39,102 Mitchell IslandSuite 599,329,West Zoeberg,Queensland,Australia,Active
961,717,54557,2021-03-19,2021-04-15,27.0,fulan 717,Prefer not to say,20,970 Braun MewsApt. 629,1564,Haydenhaven,Victoria,Australia,Active
962,657,49485,2021-02-09,2021-02-18,9.0,fulan 657,Male,25,95 Skye PassApt. 600,7643,Port Eveland,South Australia,Australia,Active
963,108,18632,2021-06-18,2021-07-14,26.0,fulan 108,Prefer not to say,57,7285 Mason BoulevardSuite 754,1392,Port Rosemouth,Queensland,Australia,Active
964,367,22258,2021-07-08,2021-07-16,8.0,fulan 367,Prefer not to say,51,59 Henry PlaceSuite 781,514,Jasperside,South Australia,Australia,Active
965,69,14014,2021-07-24,2021-07-29,5.0,fulan 69,Prefer not to say,79,473 Leo CourtSuite 784,8820,East Sofia,Victoria,Australia,Active
966,639,28100,2021-02-25,2021-03-10,13.0,fulan 639,Prefer not to say,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,Active
967,306,32010,2021-10-11,2021-11-07,27.0,fulan 306,Prefer not to say,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,Active
968,765,32223,2021-03-14,2021-04-03,20.0,fulan 765,Prefer not to say,59,8580 Moss RoadApt. 681,751,Eveside,New South Wales,Australia,Active
969,639,23565,2021-05-22,2021-05-25,3.0,fulan 639,Prefer not to say,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,Active
970,382,36941,2021-01-04,2021-01-23,19.0,fulan 382,Prefer not to say,24,83 Jordan DriveApt. 011,6714,Rodriguezbury,Victoria,Australia,Active
971,272,40173,2021-08-26,2021-09-12,17.0,fulan 272,Prefer not to say,22,3627 Chloe Estate DrSuite 963,4499,New Angelinaberg,Victoria,Australia,Active
972,117,10698,2021-07-22,2021-08-08,17.0,fulan 117,Female,75,0544 Zoe CourtSuite 153,2398,New Ellieland,Tasmania,Australia,Active
973,232,49214,2021-09-04,2021-09-24,20.0,fulan 232,Male,24,8982 O'reilly PlazaSuite 007,5019,Lake Matilda,Northern Territory,Australia,Active
974,221,17928,2021-01-22,2021-02-18,27.0,fulan 221,Prefer not to say,43,9173 Maya SummitApt. 856,4519,East Gabriel,Australian Capital Territory,Australia,Active
975,316,28211,2021-01-18,2021-01-30,12.0,fulan 316,Prefer not to say,67,49 Klein DriveSuite 199,7784,Christopherside,Northern Territory,Australia,Active
976,778,11014,2021-10-15,2021-11-04,20.0,fulan 778,Prefer not to say,20,33 Hamish ParkwayApt. 423,2902,Blakemouth,Northern Territory,Australia,Active
977,463,19220,2021-04-23,2021-05-06,13.0,fulan 463,Prefer not to say,58,00 Lockman TrackSuite 564,387,Lake Mikaylashire,Australian Capital Territory,Australia,Active
978,827,24589,2021-04-24,2021-05-18,24.0,fulan 827,Prefer not to say,37,2813 Hall ParkwaySuite 251,9243,Lake Alicefurt,Tasmania,Australia,Active
979,813,31437,2021-04-07,2021-04-21,14.0,fulan 813,Male,62,82 Kirlin StreetSuite 641,372,Tillmanview,New South Wales,Australia,Active
980,84,57728,2021-10-19,2021-11-14,26.0,fulan 84,Female,63,195 Wilson HillApt. 597,7587,Lake Paigemouth,Northern Territory,Australia,Active
981,830,37730,2021-10-02,2021-10-12,10.0,fulan 830,Male,46,653 Jones AvenueApt. 945,6477,New Ruby,South Australia,Australia,Active
982,123,33286,2021-03-30,2021-04-07,8.0,fulan 123,Female,22,8083 Paterson RoadApt. 211,1149,Jordanborough,Tasmania,Australia,Active
983,677,49941,2021-07-12,2021-07-14,2.0,fulan 677,Female,33,0390 Stark RoadApt. 898,2256,North Mikayla,Tasmania,Australia,Active
984,359,10390,2021-09-23,2021-09-30,7.0,fulan 359,Prefer not to say,28,20 Skye RunApt. 868,5653,East Lauren,Victoria,Australia,Active
985,581,59558,2021-02-07,2021-02-09,2.0,fulan 581,Prefer not to say,40,11 Nader ParadeApt. 016,9022,Hackettland,South Australia,Australia,Active
986,116,13431,2021-08-02,2021-08-15,13.0,fulan 116,Prefer not to say,35,6022 Jonathan TrackSuite 607,8590,Zacharyborough,Northern Territory,Australia,Active
987,247,30215,2021-07-13,2021-08-09,27.0,fulan 247,Female,57,2352 Luca JunctionApt. 067,5680,Mayerland,Victoria,Australia,Active
988,496,27204,2021-02-04,2021-02-16,12.0,fulan 496,Prefer not to say,32,35 Barrows RunApt. 970,3261,Evansburgh,South Australia,Australia,Active
989,595,27217,2021-01-06,2021-01-29,23.0,fulan 595,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia,Active
990,87,40306,2021-08-17,2021-09-06,20.0,fulan 87,Prefer not to say,53,384 Hayley View RdSuite 949,1780,Savannahland,Northern Territory,Australia,Active
991,493,17535,2021-01-09,2021-01-16,7.0,fulan 493,Prefer not to say,63,761 Mckenzie BoulevardSuite 489,1696,Port Natalie,Victoria,Australia,Active
992,770,53679,2021-07-23,2021-08-14,22.0,fulan 770,Prefer not to say,50,7024 Sauer DriveSuite 553,4196,Port Isabelle,South Australia,Australia,Active
993,268,33479,2021-03-29,2021-04-11,13.0,fulan 268,Male,47,25 Mikayla MewsApt. 558,3668,West Michael,South Australia,Australia,Active
994,920,59074,2021-07-15,2021-07-17,2.0,fulan 920,Prefer not to say,72,733 Oliver WaySuite 667,3992,Rutherfordville,Northern Territory,Australia,Active
995,15,43588,2021-04-14,2021-04-28,14.0,fulan 15,Prefer not to say,34,254 Ali RidgeApt. 350,491,Kiehnburgh,Western Australia,Australia,Active
996,345,37843,2021-01-13,2021-02-02,20.0,fulan 345,Prefer not to say,62,9182 Hermann MallApt. 890,799,Audreyfurt,Victoria,Australia,Active
997,346,53831,2021-01-18,2021-01-31,13.0,fulan 346,Prefer not to say,40,59 Bergstrom GroveSuite 260,6060,Olsonbury,Northern Territory,Australia,Active
998,407,53308,2021-05-05,2021-05-21,16.0,fulan 407,Male,41,5233 Lara AvenueSuite 291,8697,Hartmannshire,Queensland,Australia,Active
999,428,31643,2021-06-15,2021-07-12,27.0,fulan 428,Prefer not to say,66,80 Hermiston WaySuite 403,1112,North Liamfort,Australian Capital Territory,Australia,Active
1000,896,27836,2021-04-07,2021-04-24,17.0,fulan 896,Prefer not to say,67,985 Nguyen TerraceApt. 362,7737,Ryanberg,South Australia,Australia,Active
